Publisher_Mean_Sales,Genre_Platform_Quality,Franchise_Mean_Sales,Developer_Mean_Sales,Is_Sequel,Critic_Score,Critic_Count,User_Score_100,User_Count,Has_Critic_Score,Has_User_Score,Year,Platform_Launch_Year,Years_After_Launch,Generation,Platform_3DO,Platform_3DS,Platform_DC,Platform_DS,Platform_GB,Platform_GBA,Platform_GC,Platform_GEN,Platform_GG,Platform_N64,Platform_NES,Platform_NG,Platform_PC,Platform_PCFX,Platform_PS,Platform_PS2,Platform_PS3,Platform_PS4,Platform_PSP,Platform_PSV,Platform_SAT,Platform_SCD,Platform_SNES,Platform_TG16,Platform_WS,Platform_Wii,Platform_WiiU,Platform_X360,Platform_XB,Platform_XOne,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Rating_E,Rating_E10+,Rating_EC,Rating_K-A,Rating_M,Rating_T,Rating_Unknown,Life_Cycle_Late,Life_Cycle_Launch,Life_Cycle_Mature
0.8634009080067566,0.435870731849482,0.5087841488471196,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2002,2000,2,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.4072075067463547,0.22497996288773248,0.48584170203573646,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2010,1981,29,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.13241909761069384,0.06591964936911579,0.48616428268089773,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2013,2004,9,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.24036457827234783,0.5400220094506106,0.48680944397122033,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2011,2004,7,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.8634009080067566,0.637283226746942,0.4240273190776957,0.4479421150090049,0,63.0,17.0,51.0,7.0,1,1,2008,2006,2,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0.823507023346444,0.2763267792546661,0.4857455075173666,0.8224749536096656,1,77.0,24.0,75.0,25.0,1,0,2004,2001,3,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0.823507023346444,0.38979873565064954,0.48745460526154294,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,1995,1994,1,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.7362846123426262,0.7341376158009987,0.6334412869050691,0.9241304885472947,0,70.0,25.0,71.0,16.0,1,1,2009,2006,3,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.8944714215384917,0.7805264769602726,0.7219778722709227,1.0807404101460871,0,82.0,50.0,82.0,100.0,1,1,2008,2006,2,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.3521479035081044,1.3206293051706963,0.505174078945938,0.4105116228060359,1,52.0,15.0,60.0,82.0,1,1,2013,2006,7,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.3390329750572988,1.008995417995494,0.49884495613936924,0.4759030398108094,0,93.0,12.0,94.0,358.0,1,1,1997,1994,3,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.30576710839575155,0.6370337613495728,0.4880997665518655,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2009,2006,3,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.27384999683425537,1.0652635632637155,0.46245735645781305,0.3892205232898352,0,71.0,22.0,75.0,25.0,0,0,2013,2011,2,8.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.27763004655032275,0.671656570447307,0.4366077042923113,0.39508259225535247,0,83.0,4.0,79.0,47.0,1,1,2014,2013,1,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.3523121256264472,0.7431244424223682,0.4978081323085508,0.4189040661542755,0,73.0,7.0,65.0,36.0,1,1,2008,2000,8,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.1587253090110559,0.5103153345925873,0.4568883646602237,0.3981212562644722,0,71.0,22.0,75.0,25.0,0,0,2010,2006,4,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.4142465058468407,0.06591964936911579,0.48584170203573646,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2010,2004,6,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.4566997807002373,0.5041903691519398,0.4855191213905752,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2006,2000,6,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.459962926986486,0.44548215433368915,0.46124523524569183,1.0379131725135076,0,72.0,34.0,86.0,9.0,1,1,2006,2001,5,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
